_unit_id,airline_sentiment,text
681453344,positive,@united thank you! My second flight I already got bumped up to 1st! Love it!
681453346,negative,@united ...she said she would need to get a supervisor. While waiting for the supervisor she hung up on me.
681453348,negative,@united ...just called and lady at your overseas call center said she saw no note. I explained the situation...again...
681453349,negative,@united ...she could not access seat map so she said she would note the upgrade in my itinerary and to call back Late Flightr...
681453350,negative,@united spoke to someone on your feedback line last night who said she would get me a preferred choice seat for today...
681453352,positive,"@united all goods, I'll call tomorrow, thanks."
681453354,neutral,@united next day
681453355,neutral,@united I filled out the form but I haven�۪t received any sort of email confirmation that it�۪s been received. Is that normal?
681453357,negative,@united loses my luggage and @hotelstonight loses my reservation. after a 10 hour travel day. I just want to get to @StartingBloc in the am!
681453359,negative,@united oh flight was fine. my lost luggage? not so much. looks like I'll be at least a half day Late Flight to my conference in Santa Monica...
681453360,negative,@united 8h flight without a working screen for me and my friend and not possible to move to another place #unitedfails#worsttripofmylife
681453362,neutral,@united @UnitedFlyerHD @United_Airline N26902 Dreamliner leaves London Heathrow. @B787fans http://t.co/aI0Yzwt8Za
681453364,negative,@united ^GJ flight 1101 didn't have wifi even though it was promised to by your ground crew. #AnotherDisappointment
681453365,negative,@united ^GJ I will. You have to agree that 7+ hours Late Flight for arrival is unacceptable. I only hope and pray my bag is here.
681453367,negative,"@united : Unhappy with United's service?

Read Ralph Nader's open letter to UAL's CEO.

Leave a comment or RT.

http://t.co/O0745APIau"
681453369,neutral,@united ok. Can I DM you the info?
681453370,negative,@united the best seats should be for paying customers and we should get to board first #badcustomerservice
681453372,negative,@united this happens all the time.  United pilots are always in the exit row.  America treats there customers better than their employees.
681453374,negative,@united yes when I got to the gate I specifically asked if there where any other seats.  Very discouraging to walk past the crew. 37d
681453375,neutral,"@united KOA-LAX should have fresh food service, right?"
681453377,positive,@united OMG THANK U_���_���_���
681453379,negative,@united unavailable leg that registered hours after being sold out. Only option to offer after 45min was +$400/ticket or Travelocity (2of2)
681453380,negative,@united error message said couldn't process request at the last step after seat selection on each leg. Agent was unaware of an (1 of 2)
681453382,negative,"@united  4348 soon going to have more wait time for a gate, in empty MSP airport than it was in flight  50 min and still counting..."
681453384,negative,@united ... horrible wait time on 4348 to get a gate  ..shows total miss  management . Value customer time and respect thier sentiment
681453385,negative,"@united  very disappointed by the service starting from gate operator at BOS , who was  rude in stopping a carry-on bag..."
681453387,negative,@united your service sucks to Mexico from houston. You finally realized that snacks in1st don't work you cheap as)
681453389,neutral,@united will do. Thank you!
681453390,neutral,"@united Okay, thank you both."
681453393,neutral,"@united they had snacks available, just no fresh food...not sure what happened, but I'm sure we will grab a bite before our SFO connection"
681453395,negative,"@united if guy on flight 1230 follows through on threat to sue because he couldn�۪t carry on 3 bags, I will defend you for free."
681453396,neutral,@united done as requested.
681453398,negative,@united Pls post video of belligerent jerk ranting at SFO (1230) that's he's going to sue you for making him check his 3rd bag. He's a hoot!
681453400,negative,@united ^GJ I do believe that this is hands down the worst service I've EVER experienced. Makes @comcast look amazing. #UnitedAirlines
681453401,positive,@united please give special thanks to Aaron in Tampa office for helping me for literally two hours! He's amazing. Mission accomplished!
681453402,negative,@united I can't tell/purchase through the website because they put us on a Lufthansa flight for the first leg.
681453404,neutral,@united Turkish Airlines rebooked us a United flight on our second leg from FRA -&gt
681453405,neutral,@united hey I left my favorite blanket on the plane bring it back home to me:-(
681453407,negative,"@united ^GJ funny, I did and the attendant recommended me tweeting you letting you know about my subpar customer service. #RunAround"
681453409,neutral,@united followed &amp
681453410,neutral,@united I want a hotel room and a whiskey.
681453413,neutral,@united flight...gotta make this connector
681453414,neutral,@united - ok noted. All details will be DM'ed to you shortly.
681453416,negative,@united @staralliance the B gates are very far though
681453418,negative,"@united UA5029 from RIC, UA507 from ORD, &amp; UA423 from DEN -ALL DELAYED for non-weather issues. Way to go, youre batting 1.000! But no hotels"
681453419,negative,@united I would have made it if you hadn't already booked me on another flight and Cancelled Flighted my original reservation.
681453421,negative,@united @staralliance how can I book reward travel in August?? Everything is blacked out.
681453422,positive,@united did I win :)
681453424,negative,@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?
681453425,negative,@united I have submitted my complaint. I need to be compensated. How long will this take?
681453426,neutral,@united any info on delays at SFO tomorrow due to low clouds?
681453428,negative,"@united because of the horrific flight experience, you guys have made me NEVER want to fly on an airplane every again!!!!!!!"
681453429,positive,@united flight to RSW tonight -me &amp
681453431,negative,@united My flying United is over...sorry. The Captain still had 20 minutes of pre-flight preparations to make while we sat with no air!
681453433,neutral,@united thanks
681453434,positive,"@united yes, Thx! At 10:35 (landed at 9:20)."
681453436,negative,@united get a clue. I am a 1K/2mm miler and that is the response you give?
681453438,negative,@united I was only trying to get my emails. What are you talking about? What most business people expect from airline wifi
681453439,neutral,"@united we finally just arrive to Bogota, good but long flight!!"
681453442,negative,@united it's not there we tried. It's already here in cancun just no one has delivered it
681453444,negative,"@united what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback"""
681453445,negative,@united its not the way to treat your customers we had a lot of issues and it was not worth our headache we went thru
681453447,negative,@united yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable
